Order ID,Order Date,Category,Website,Condition,Seller,List Price Per Unit,Purchase Price Per Unit,Quantity,Shipment Date,Carrier Name & Tracking Number,Item Subtotal,Item Subtotal Tax,Item Total
840,2/17/19,KITCHEN,Amazon.com,new,Amazon.com,$89.99 ,$59.00 ,1,2/17/19,AMZN_US,$59.00 ,$3.91 ,$62.91 
841,2/24/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Engoloids Medical LLC,$12.58 ,$7.00 ,1,2/25/19,UPS,$7.00 ,$0.46 ,$7.46 
842,2/24/19,INK_OR_TONER,Amazon.com,new,wel-image,$119.90 ,$18.99 ,1,2/25/19,AMZN_US,$18.99 ,$1.26 ,$20.25 
843,2/24/19,HOME_LIGHTING_ACCESSORY,Amazon.com,new,Amazon.com,$0.00 ,$4.36 ,1,2/25/19,AMZN_US,$4.36 ,$0.29 ,$4.65 
844,2/24/19,CELLULAR_PHONE_CASE,Amazon.com,new,Vaultskin US,$59.99 ,$25.99 ,1,2/25/19,AMZN_US,$25.99 ,$1.55 ,$27.54 
845,2/24/19,CELLULAR_PHONE_CASE,Amazon.com,new,Vaultskin US,$59.99 ,$25.99 ,1,2/25/19,AMZN_US,$25.99 ,$1.55 ,$27.54 
846,2/25/19,SHORTS,Amazon.com,new,Amazon.com,$12.99 ,$12.99 ,1,2/26/19,AMZN_US,$12.99 ,$0.00 ,$12.99 
847,2/25/19,SHORTS,Amazon.com,new,Amazon.com,$18.95 ,$10.00 ,1,2/26/19,AMZN_US,$10.00 ,$0.00 ,$10.00 
848,2/25/19,SHORTS,Amazon.com,new,Amazon.com,$12.99 ,$12.99 ,1,2/26/19,AMZN_US,$12.99 ,$0.00 ,$12.99 
849,2/25/19,SHORTS,Amazon.com,new,Amazon.com,$18.95 ,$11.73 ,1,2/26/19,AMZN_US,$11.73 ,$0.00 ,$11.73 
850,2/25/19,SHORTS,Amazon.com,new,Amazon.com,$11.00 ,$11.00 ,1,2/26/19,AMZN_US,$11.00 ,$0.00 ,$11.00 
851,2/27/19,CELLULAR_PHONE_CASE,Amazon.com,new,Vaultskin US,$59.99 ,$25.99 ,1,2/27/19,AMZN_US,$25.99 ,$1.72 ,$27.71 
852,3/4/19,BEAUTY,Amazon.com,new,B2C Industries,$0.00 ,$6.14 ,1,3/5/19,UPS,$6.14 ,$0.41 ,$6.55 
853,3/4/19,BEAUTY,Amazon.com,new,B2C Industries,$0.00 ,$7.87 ,1,3/5/19,AMZN_US,$7.87 ,$0.52 ,$8.39 
854,3/5/19,SHORTS,Amazon.com,new,Amazon.com,$18.95 ,$9.99 ,1,3/5/19,AMZN_US,$9.99 ,$0.00 ,$9.99 
855,3/5/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$16.99 ,1,3/5/19,AMZN_US,$16.99 ,$0.00 ,$16.99 
856,3/19/19,SHORTS,Amazon.com,new,Amazon.com,$18.95 ,$9.99 ,1,3/20/19,AMZN_US,$9.99 ,$0.00 ,$9.99 
857,3/19/19,KITCHEN,Amazon.com,new,iAesthete Store,$0.00 ,$6.99 ,1,3/20/19,AMZN_US,$6.99 ,$0.46 ,$7.45 
858,3/23/19,SHORTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$12.69 ,1,3/23/19,USPS,$12.69 ,$0.00 ,$12.69 
859,3/23/19,SWEATSHIRT,Amazon.com,new,Amazon.com,$34.99 ,$7.02 ,1,3/23/19,USPS,$7.02 ,$0.00 ,$7.02 
860,3/25/19,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$24.41 ,2,3/26/19,AMZN_US,$48.82 ,$0.00 ,$48.82 
861,3/31/19,MECHANICAL_COMPONENTS,Amazon.com,new,Amazon.com,$0.00 ,$12.95 ,1,3/31/19,UPS,$12.95 ,$0.86 ,$13.81 
862,3/31/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Spotless Lens,$13.97 ,$7.00 ,1,4/1/19,AMZN_US,$7.00 ,$0.46 ,$7.46 
863,3/31/19,AUTO_ACCESSORY,Amazon.com,new,LittleCoolingStore,$22.99 ,$22.99 ,1,3/31/19,USPS,$22.99 ,$1.52 ,$24.51 
864,3/31/19,MECHANICAL_COMPONENTS,Amazon.com,new,Amazon.com,$0.00 ,$11.31 ,1,3/31/19,AMZN_US,$11.31 ,$0.75 ,$12.06 
865,3/31/19,SHORTS,Amazon.com,new,Amazon.com,$11.00 ,$7.70 ,0,,,$0.00 ,$0.00 ,$0.00 
866,3/31/19,SHORTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$12.69 ,2,4/1/19,USPS,$25.38 ,$0.00 ,$25.38 
867,4/2/19,KEYBOARDS,Amazon.com,new,Amazon.com,$79.99 ,$45.99 ,1,4/3/19,AMZN_US,$45.99 ,$3.05 ,$49.04 
868,4/4/19,ELECTRONIC_ADAPTER,Amazon.com,new,Plugable Technologies,$34.99 ,$17.95 ,1,4/4/19,AMZN_US,$17.95 ,$1.19 ,$19.14 
869,4/4/19,TECHNICAL_SPORT_SHOE,Amazon.com,new,Amazon.com,$124.95 ,$124.95 ,1,4/5/19,AMZN_US,$124.95 ,$0.00 ,$124.95 
870,4/4/19,TECHNICAL_SPORT_SHOE,Amazon.com,new,Amazon.com,$124.95 ,$124.95 ,1,4/4/19,AMZN_US,$124.95 ,$0.00 ,$124.95 
871,4/5/19,CARRYING_CASE_OR_BAG,Amazon.com,new,Ztotop-US,$0.00 ,$27.99 ,1,4/7/19,AMZN_US,$27.99 ,$1.85 ,$29.84 
872,4/8/19,HEALTH_PERSONAL_CARE,Amazon.com,new,SLGI,$35.00 ,$30.00 ,1,4/8/19,UPS,$30.00 ,$1.99 ,$31.99 
873,4/8/19,HOME_LIGHTING_ACCESSORY,Amazon.com,new,Seeml Labs,$42.95 ,$27.95 ,1,4/8/19,AMZN_US,$27.95 ,$1.85 ,$29.80 
874,4/9/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Engoloids Medical LLC,$12.58 ,$7.00 ,1,4/9/19,UPS,$7.00 ,$0.46 ,$7.46 
875,4/14/19,CELLULAR_PHONE_CASE,Amazon.com,new,alwayz-on-sale,$0.00 ,$19.95 ,1,4/17/19,AMZN_US,$19.95 ,$1.32 ,$21.27 
876,4/14/19,CELLULAR_PHONE_CASE,Amazon.com,new,Spigen Inc,$19.99 ,$11.99 ,1,4/14/19,AMZN_US,$11.99 ,$0.79 ,$12.78 
877,4/14/19,SHORTS,Amazon.com,new,Amazon.com,$10.00 ,$9.99 ,2,4/15/19,AMZN_US,$19.98 ,$0.00 ,$19.98 
878,4/16/19,COMPUTER_COMPONENT,Amazon.com,new,OUWEI Direct,$0.00 ,$6.99 ,1,4/16/19,AMZN_US,$6.99 ,$0.46 ,$7.45 
879,4/22/19,BEAUTY,Amazon.com,new,Amazon.com,$9.99 ,$6.49 ,3,4/22/19,AMZN_US,$19.47 ,$1.29 ,$20.76 
880,4/23/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Engoloids Medical LLC,$12.58 ,$7.00 ,2,4/24/19,UPS,$14.00 ,$0.92 ,$14.92 
881,5/3/19,ELECTRONIC_CABLE,Amazon.com,new,AnkerDirect,$13.99 ,$10.99 ,1,5/5/19,AMZN_US,$10.99 ,$0.73 ,$11.72 
882,5/3/19,AUTO_PART,Amazon.com,new,Amazon.com,$15.88 ,$13.18 ,1,5/5/19,AMZN_US,$13.18 ,$0.87 ,$14.05 
883,5/6/19,HARDWARE,Amazon.com,new,Amazon.com,$6.96 ,$6.96 ,1,5/6/19,USPS,$6.96 ,$0.46 ,$7.42 
884,5/17/19,WATCH,Amazon.com,new,Amazon.com,$39.95 ,$25.65 ,1,5/18/19,AMZN_US,$25.65 ,$1.70 ,$27.35 
885,5/17/19,WRITING_INSTRUMENT,Amazon.com,new,Artistry Store,$15.27 ,$8.59 ,1,5/19/19,AMZN_US,$8.59 ,$0.57 ,$9.16 
886,5/17/19,WRITING_INSTRUMENT,Amazon.com,new,Century_Six,$0.00 ,$6.98 ,1,5/17/19,USPS,$6.98 ,$0.46 ,$7.44 
887,5/17/19,BOTTLE,Amazon.com,new,Amazon.com,$10.99 ,$9.98 ,1,5/19/19,AMZN_US,$9.98 ,$0.66 ,$10.64 
888,5/17/19,BOTTLE,Amazon.com,new,Amazon.com,$12.99 ,$11.49 ,1,5/19/19,AMZN_US,$11.49 ,$0.76 ,$12.25 
889,5/18/19,OFFICE_PRODUCTS,Amazon.com,new,Sooez Official,$0.00 ,$13.97 ,1,5/19/19,AMZN_US,$13.97 ,$0.93 ,$14.90 
890,5/18/19,OFFICE_PRODUCTS,Amazon.com,new,APLANET,$0.00 ,$15.99 ,1,5/19/19,AMZN_US,$15.99 ,$1.06 ,$17.05 
891,5/18/19,OFFICE_PRODUCTS,Amazon.com,new,Bargain Paradise Corp,$22.99 ,$9.95 ,1,5/19/19,AMZN_US,$9.95 ,$0.66 ,$10.61 
892,5/18/19,OFFICE_PRODUCTS,Amazon.com,new,Amazon.com,$8.10 ,$5.90 ,1,5/19/19,AMZN_US,$5.90 ,$0.39 ,$6.29 
893,5/19/19,WATCH,Amazon.com,new,Amazon.com,$18.95 ,$10.69 ,1,5/19/19,AMZN_US,$10.69 ,$0.71 ,$11.40 
894,5/21/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$20.97 ,$12.00 ,1,5/21/19,AMZN_US,$12.00 ,$0.80 ,$12.80 
895,5/22/19,WATCH,Amazon.com,new,Amazon.com,$18.75 ,$18.75 ,1,5/22/19,UPS,$18.75 ,$1.24 ,$19.99 
896,5/27/19,HEALTH_PERSONAL_CARE,Amazon.com,new,BeautyBreeze,$0.00 ,$7.00 ,2,5/28/19,USPS,$14.00 ,$0.00 ,$14.00 
897,5/27/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Guruji Store,$0.00 ,$8.22 ,1,5/28/19,AMZN_US,$8.22 ,$0.54 ,$8.76 
898,5/27/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$21.21 ,$12.56 ,2,5/28/19,AMZN_US,$25.12 ,$0.00 ,$25.12 
899,5/31/19,HOME_LIGHTING_ACCESSORY,Amazon.com,new,Amazon.com,$39.99 ,$26.40 ,1,5/31/19,AMZN_US,$26.40 ,$1.75 ,$28.15 
900,5/31/19,ACCESSORY_OR_PART_OR_SUPPLY,Amazon.com,new,Amazon.com,$49.99 ,$34.08 ,1,5/31/19,AMZN_US,$34.08 ,$2.26 ,$36.34 
901,6/3/19,COMPUTER_COMPONENT,Amazon.com,new,FLEXX International Ltd UK,$0.00 ,$21.90 ,0,,,$0.00 ,$0.00 ,$0.00 
902,6/3/19,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$199.99 ,$159.99 ,1,6/3/19,AMZN_US,$159.99 ,$10.60 ,$170.59 
903,6/3/19,COMPUTER_COMPONENT,Amazon.com,new,ComegaCity,$49.95 ,$17.02 ,1,6/3/19,AMZN_US,$17.02 ,$1.13 ,$18.15 
904,6/3/19,FLASH_MEMORY,Amazon.com,new,Amazon.com,$13.99 ,$9.98 ,1,6/3/19,AMZN_US,$9.98 ,$0.66 ,$10.64 
905,6/3/19,FLASH_MEMORY,Amazon.com,new,Amazon.com,$22.99 ,$15.99 ,1,6/3/19,AMZN_US,$15.99 ,$1.06 ,$17.05 
906,6/4/19,COMPUTER_COMPONENT,Amazon.com,new,Coinkosz,$49.95 ,$17.00 ,1,6/4/19,AMZN_US,$17.00 ,$1.13 ,$18.13 
907,6/4/19,FLASH_MEMORY,Amazon.com,new,Amazon.com,$13.99 ,$9.97 ,1,6/4/19,AMZN_US,$9.97 ,$0.66 ,$10.63 
908,6/5/19,FLASH_MEMORY,Amazon.com,new,Amazon.com,$13.99 ,$9.98 ,2,6/5/19,AMZN_US,$19.96 ,$1.32 ,$21.28 
909,6/5/19,BOTTLE,Amazon.com,new,SimpleBreeze,$0.00 ,$15.99 ,1,6/5/19,AMZN_US,$15.99 ,$1.06 ,$17.05 
910,6/14/19,COMPUTER_ADD_ON,Amazon.com,new,Amazing Camel,$22.00 ,$9.99 ,1,6/14/19,AMZN_US,$9.99 ,$0.66 ,$10.65 
911,6/14/19,COMPUTER_COMPONENT,Amazon.com,new,Amazon.com,$69.99 ,$65.99 ,1,6/15/19,AMZN_US,$65.99 ,$4.37 ,$70.36 
912,6/19/19,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$249.99 ,$167.99 ,1,6/19/19,AMZN_US,$167.99 ,$11.13 ,$179.12 
913,6/21/19,ELECTRONIC_ADAPTER,Amazon.com,new,Amazon.com,$10.99 ,$8.99 ,1,6/22/19,UPS,$8.99 ,$0.60 ,$9.59 
914,6/21/19,FLASH_MEMORY,Amazon.com,new,Amazon.com,$22.99 ,$16.90 ,1,6/22/19,UPS,$16.90 ,$1.12 ,$18.02 
915,6/21/19,OFFICE_PRODUCTS,Amazon.com,new,V I V O,$14.99 ,$14.99 ,1,6/22/19,UPS,$14.99 ,$0.99 ,$15.98 
916,7/5/19,CELLULAR_PHONE_CASE,Amazon.com,new,Tablet2Cases,$49.95 ,$49.95 ,1,7/6/19,AMZN_US,$49.95 ,$3.31 ,$53.26 
917,7/9/19,CELLULAR_PHONE_CASE,Amazon.com,new,Amazon.com,$14.99 ,$12.99 ,1,7/10/19,AMZN_US,$12.99 ,$0.86 ,$13.85 
918,7/15/19,CELLULAR_PHONE,Amazon.com,new,Amazon.com,$899.99 ,$649.99 ,1,7/15/19,AMZN_US,$649.99 ,$26.50 ,$676.49 
919,7/19/19,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$199.99 ,$159.99 ,1,7/20/19,AMZN_US,$159.99 ,$10.60 ,$170.59 
920,7/19/19,RAM_MEMORY,Amazon.com,new,Amazon.com,$127.99 ,$127.99 ,1,7/20/19,AMZN_US,$127.99 ,$8.48 ,$136.47 
921,7/19/19,NETWORKING_DEVICE,Amazon.com,new,Amazon.com,$45.99 ,$49.99 ,1,7/20/19,AMZN_US,$49.99 ,$3.31 ,$53.30 
922,7/24/19,HEADPHONES,Amazon.com,new,Amazon.com,$399.99 ,$129.00 ,1,7/25/19,AMZN_US,$129.00 ,$8.55 ,$137.55 
923,7/29/19,SECURITY_CAMERA,Amazon.com,new,Amazon.com,$25.98 ,$25.98 ,1,7/30/19,AMZN_US,$25.98 ,$1.72 ,$27.70 
924,7/30/19,BEAUTY,Amazon.com,new,Amazon.com,$15.98 ,$12.98 ,1,7/31/19,AMZN_US,$12.98 ,$0.60 ,$13.58 
925,7/31/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Ancient Nutrition,$79.95 ,$76.46 ,1,7/31/19,AMZN_US,$76.46 ,$0.00 ,$76.46 
926,7/31/19,SMALL_HOME_APPLIANCES,Amazon.com,new,TONGZHU,$57.99 ,$24.99 ,1,7/31/19,AMZN_US,$24.99 ,$1.66 ,$26.65 
927,7/31/19,ACCESSORY,Amazon.com,new,Amazon.com,$11.99 ,$11.99 ,1,7/31/19,AMZN_US,$11.99 ,$0.00 ,$11.99 
928,8/5/19,ACCESSORY,Amazon.com,new,BC Wear,$0.00 ,$8.99 ,1,8/6/19,AMZN_US,$8.99 ,$0.00 ,$8.99 
929,8/5/19,POWER_SUPPLIES_OR_PROTECTION,Amazon.com,new,Amazon.com,$13.99 ,$13.99 ,1,8/6/19,AMZN_US,$13.99 ,$0.93 ,$14.92 
930,8/9/19,UNDERWEAR,Amazon.com,new,Amazon.com,$17.99 ,$17.98 ,1,8/10/19,AMZN_US,$17.98 ,$0.00 ,$17.98 
931,8/9/19,POWER_SUPPLIES_OR_PROTECTION,Amazon.com,new,Amazon.com,$13.99 ,$13.99 ,1,8/10/19,AMZN_US,$13.99 ,$0.93 ,$14.92 
932,8/20/19,COMPUTER_COMPONENT,Amazon.com,new,frt ECLTD,$0.00 ,$6.99 ,1,8/20/19,AMZN_US,$6.99 ,$0.46 ,$7.45 
933,8/20/19,UNDERWEAR,Amazon.com,new,Amazon.com,$17.99 ,$17.98 ,1,8/20/19,AMZN_US,$17.98 ,$0.00 ,$17.98 
934,8/21/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Engoloids Medical LLC,$12.58 ,$6.00 ,2,8/22/19,UPS,$12.00 ,$0.80 ,$12.80 
935,8/22/19,BEAUTY,Amazon.com,new,Amazon.com,$15.98 ,$12.98 ,1,8/25/19,AMZN_US,$12.98 ,$0.73 ,$13.71 
936,8/23/19,BATTERY,Amazon.com,new,Amazon.com,$13.99 ,$13.97 ,1,8/25/19,AMZN_US,$13.97 ,$0.93 ,$14.90 
937,9/3/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.99 ,$13.59 ,1,9/3/19,UPS,$13.59 ,$0.00 ,$13.59 
938,9/16/19,AUTO_PART,Amazon.com,new,Amazon.com,$0.00 ,$10.10 ,1,9/16/19,AMZN_US,$10.10 ,$0.34 ,$10.44 
939,9/16/19,AUTO_PART,Amazon.com,new,Amazon.com,$25.76 ,$22.12 ,1,9/16/19,USPS,$22.12 ,$1.47 ,$23.59 
940,9/16/19,AUTO_PART,Amazon.com,new,Amazon.com,$0.00 ,$18.99 ,1,9/18/19,UPS,$18.99 ,$1.26 ,$20.25 
941,9/19/19,UNDERWEAR,Amazon.com,new,Amazon.com,$17.99 ,$17.98 ,1,9/19/19,AMZN_US,$17.98 ,$0.00 ,$17.98 
942,9/19/19,SMALL_HOME_APPLIANCES,Amazon.com,new,TONGZHU,$57.99 ,$24.99 ,1,9/19/19,AMZN_US,$24.99 ,$1.66 ,$26.65 
943,9/19/19,CELLULAR_PHONE_CASE,Amazon.com,new,Mosa Home,$0.00 ,$6.99 ,1,9/20/19,USPS,$6.99 ,$0.46 ,$7.45 
944,9/21/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$11.75 ,$8.35 ,1,9/22/19,AMZN_US,$8.35 ,$0.00 ,$8.35 
945,9/23/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Ancient Nutrition,$79.95 ,$76.46 ,1,9/24/19,AMZN_US,$76.46 ,$0.00 ,$76.46 
946,9/27/19,NETWORKING_DEVICE,Amazon.com,new,Amazon.com,$45.99 ,$38.99 ,1,9/28/19,AMZN_US,$38.99 ,$2.58 ,$41.57 
947,9/30/19,ELECTRONIC_ADAPTER,Amazon.com,new,Sintech adapter,$0.00 ,$14.99 ,1,9/30/19,USPS,$14.99 ,$0.99 ,$15.98 
948,9/30/19,COMPUTER_COMPONENT,Amazon.com,new,Sintech adapter,$39.99 ,$16.99 ,1,9/30/19,USPS,$16.99 ,$1.13 ,$18.12 
949,10/11/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$9.88 ,$9.88 ,1,10/11/19,AMZN_US,$9.88 ,$0.00 ,$9.88 
950,10/11/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$10.99 ,$6.74 ,1,10/11/19,AMZN_US,$6.74 ,$0.00 ,$6.74 
951,10/18/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$32.99 ,$19.45 ,1,10/19/19,USPS,$19.45 ,$0.00 ,$19.45 
952,10/18/19,HEALTH_PERSONAL_CARE,Amazon.com,new,"Ancestral Supplements, LLC",$38.00 ,$38.00 ,1,10/19/19,USPS,$38.00 ,$0.00 ,$38.00 
953,10/19/19,SWEATSHIRT,Amazon.com,new,Amazon.com,$24.99 ,$6.99 ,2,10/22/19,AMZN_US,$13.98 ,$0.00 ,$13.98 
954,11/20/19,CELLULAR_PHONE_CASE,Amazon.com,new,Amazon.com,$49.00 ,$41.74 ,1,11/21/19,AMZN_US,$41.74 ,$2.77 ,$44.51 
955,11/20/19,WIRELESS_ACCESSORY,Amazon.com,new,Amazon.com,$44.99 ,$24.99 ,1,11/21/19,USPS,$24.99 ,$1.66 ,$26.65 
956,11/21/19,WIRELESS_ACCESSORY,Amazon.com,new,Amazon.com,$44.99 ,$44.99 ,1,11/21/19,UPS,$44.99 ,$2.98 ,$47.97 
957,11/25/19,WIRELESS_ACCESSORY,Amazon.com,new,Amazon.com,$44.99 ,$21.88 ,1,11/26/19,USPS,$21.88 ,$1.45 ,$23.33 
958,11/27/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.50 ,$21.24 ,1,11/27/19,USPS,$21.24 ,$0.00 ,$21.24 
959,11/30/19,OFFICE_PRODUCTS,Amazon.com,new,chengmenghe,$0.00 ,$5.99 ,1,11/30/19,USPS,$5.99 ,$0.40 ,$6.39 
960,11/30/19,COMPUTER_COMPONENT,Amazon.com,new,chengmenghe,$0.00 ,$8.59 ,1,12/1/19,UPS,$8.59 ,$0.57 ,$9.16 
961,12/3/19,OFFICE_PRODUCTS,Amazon.com,new,chengmenghe,$0.00 ,$10.99 ,1,12/4/19,USPS,$10.99 ,$0.73 ,$11.72 
962,12/3/19,OFFICE_PRODUCTS,Amazon.com,new,chengmenghe,$0.00 ,$5.99 ,1,12/4/19,USPS,$5.99 ,$0.40 ,$6.39 
963,12/3/19,OFFICE_PRODUCTS,Amazon.com,new,chengmenghe,$0.00 ,$5.99 ,1,12/4/19,AMZN_US,$5.99 ,$0.40 ,$6.39 
964,12/3/19,OFFICE_PRODUCTS,Amazon.com,new,Change Tree,$44.99 ,$26.99 ,1,12/4/19,USPS,$26.99 ,$1.79 ,$28.78 
965,12/5/19,TEA,Amazon.com,new,Amazon.com,$20.99 ,$20.99 ,1,12/7/19,AMZN_US,$20.99 ,$0.00 ,$20.99 
966,12/10/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.99 ,$15.99 ,1,12/10/19,USPS,$15.99 ,$0.00 ,$15.99 
967,12/10/19,COMPUTER_COMPONENT,Amazon.com,new,XJS,$0.00 ,$18.99 ,1,12/10/19,UPS,$18.99 ,$1.01 ,$20.00 
968,12/13/19,WIRELESS_ACCESSORY,Amazon.com,new,Ipow Online,$0.00 ,$18.99 ,1,12/13/19,USPS,$18.99 ,$1.26 ,$20.25 
969,12/13/19,WIRELESS_ACCESSORY,Amazon.com,new,VICSEED,$39.99 ,$21.99 ,1,12/13/19,USPS,$21.99 ,$1.46 ,$23.45 
970,12/14/19,WIRELESS_ACCESSORY,Amazon.com,new,Amazon.com,$44.99 ,$21.88 ,1,12/15/19,USPS,$21.88 ,$1.45 ,$23.33 
971,12/18/19,CELLULAR_PHONE_CASE,Amazon.com,new,MKOAWA,$19.99 ,$13.99 ,1,12/19/19,AMZN_US,$13.99 ,$0.93 ,$14.92 
972,12/18/19,CELLULAR_PHONE_CASE,Amazon.com,new,TORRAS®,$27.00 ,$12.99 ,1,12/19/19,AMZN_US,$12.99 ,$0.86 ,$13.85 
973,12/19/19,ABIS_GIFT_CARD,Amazon.com,new,Amazon.com,$50.00 ,$200.00 ,1,12/19/19,,$200.00 ,$0.00 ,$200.00 
974,12/24/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.99 ,$13.59 ,2,12/26/19,AMZN_US,$27.18 ,$0.00 ,$27.18 
975,12/27/19,BEAUTY,Amazon.com,new,Amazon.com,$0.00 ,$6.54 ,1,1/9/20,AMZN_US,$6.54 ,$0.43 ,$6.97 
976,1/1/20,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$12.13 ,$11.98 ,2,1/3/20,AMZN_US,$23.96 ,$1.58 ,$25.54 
977,1/1/20,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.50 ,$8.87 ,1,1/2/20,USPS,$8.87 ,$0.00 ,$8.87 
978,1/1/20,HEALTH_PERSONAL_CARE,Amazon.com,new,MJ's Herbals,$0.00 ,$12.99 ,1,1/2/20,USPS,$12.99 ,$0.77 ,$13.76 
